Name,gdd,Mole1,C-C,C=C,C:N,C:C,C:S,C-H,C-Si,N:S,H-Si,H-N,C:O,C-N,C/C,N-O,N=O,C-O,C=O,C-F,O=S,C-S,N:N,H-O,C#N,C=N,N-N,B-C,C#C,C=S,N:O,B-F,B-N,C/N,Br-C,B-O,N/N,C-Cl,C/O,C\\C,N-S,B-H,N=N,N=S,O-S,H/N,C\\N,H-S,N/O,N\\N,N\\O,C/S,C\\O,N#N,tot_num,HBA,HBD,mui,MaxPC,minPC,weight
test_2104,278,CCSc1ccccc1C(=O)Nc1cccc(OC)c1,2,0,0,12,0,16,0,0,0,1,0,2,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,1,47.1284527306731,0.256299396902753,0.256299396902753,287.384
test_2102,273,O=C1CC(N2CCSCC2)C(=O)N1CCc1ccccc1,7,0,0,6,0,20,0,0,0,0,0,6,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,0,44.678694302661,0.246565342785787,0.246565342785787,304.415
test_2100,281,COc1ccccc1CNc1cc(C)ccc1C,3,0,0,12,0,18,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,1,47.1284527306731,0.160418758653598,0.160418758653598,241.334
test_210,262,C1C=c2c3c(sc4cc(-c5ncncn5)c5=C[SiH2]C=c5c34)c3ncccc3c2=C1,3,4,8,16,2,12,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,0,43.5857457688057,0.162796272750046,0.162796272750046,406.546
test_2098,272,Fc1cccc(Cl)c1Cn1nnc2c(NCc3ccccn3)ncnc21,2,0,8,12,0,12,0,0,0,1,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,7,1,45.8558219653634,0.183667605773089,0.183667605773089,369.791
test_2096,288,O=[N+]([O-])c1ccc(Nc2ccc(Cl)cc2)nc1,0,0,2,10,0,7,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,1,57.7855529932362,0.287224604349966,0.287224604349966,249.657
test_2094,285,C=CCOC(=O)C1=C(C)OC(N)=C(C#N)C1c1ccoc1,7,3,0,3,0,12,0,0,0,2,2,1,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,1,48.5101586726861,0.338265902323736,0.338265902323736,286.287
test_2092,281,CC=CC(=O)OCC(=O)Nc1ccc(OC)c(Cl)c1,3,1,0,6,0,13,0,0,0,1,0,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,1,50.0173674037145,0.330417559609276,0.330417559609276,283.711
test_2090,274,COc1ccc(C(=O)NNC(=O)Cc2ccc(Cl)cc2)cc1,3,0,0,12,0,13,0,0,0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,2,47.1284527306731,0.269186130287305,0.269186130287305,318.76
test_2088,274,OC1(c2ccccc2)CC(=Nn2cnnc2)C=C1c1ccccc1,6,1,4,12,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,1,45.2560747165196,0.211873465019128,0.211873465019128,316.364
test_2086,281,O=C(O)C1C2C=CC(C2)C1C(=O)NCCc1ccncc1,11,1,2,4,0,16,0,0,0,1,0,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,2,45.8558219653634,0.307426878443519,0.307426878443519,286.331
test_2084,289,N#Cc1nc(-c2ccc(F)cc2)oc1N1CCCC1,5,0,2,7,0,12,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,51.6701827324283,0.234646583274662,0.234646583274662,257.268
test_2082,284,COC(=O)c1ccccc1-n1c(C)nc2ccccc2c1=O,2,0,4,13,0,14,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,47.8047198931139,0.339496147340095,0.339496147340095,294.31
test_2080,276,O=C(c1noc2c1CCCC2)N1CCN(c2ccccc2)CC1,8,0,1,8,0,21,0,0,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4,0,43.0677998877017,0.275959760562872,0.275959760562872,311.385
test_208,260,c1cc2c3cocc3c3c(ncc4cc(-c5ccccc5)c5cscc5c34)c2s1,1,0,2,26,4,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,0,44.1223308885633,0.105032470296868,0.105032470296868,407.519
test_2078,282,CCOc1c(Cl)cnn(-c2ccc(C)cc2)c1=O,2,0,2,9,0,13,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,51.6701827324283,0.314874180634382,0.314874180634382,264.712
test_2076,284,O=C1CC(c2cccnc2)c2cc3c(cc2N1)OCCO3,5,0,2,10,0,13,0,0,0,1,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,1,48.5101586726861,0.224838151183162,0.224838151183162,282.299
test_2074,271,CCCCCc1c(C)[nH]c(N2CCc3ccccc32)nc1=O,8,0,4,8,0,22,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,1,42.5674437751975,0.277381603327892,0.277381603327892,297.401999999999
test_2072,272,CCCCCCCc1c(C)[nH]c(N2CCOCC2)nc1=O,10,0,4,2,0,26,0,0,0,1,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,1,41.1625844564415,0.277371664505502,0.277371664505502,293.410999999999
test_2070,285,Cc1cccc(C(CC(=O)O)n2cccc2)c1,4,0,2,9,0,14,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,1,50.824145953195,0.3053061083826,0.3053061083826,229.279
test_2068,275,COc1cc2ncnc(NCc3ccccc3)c2cc1OC,1,0,4,13,0,16,0,0,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,5,1,45.8558219653634,0.162415666732299,0.162415666732299,295.342
test_2066,280,CCc1nc(N)c(C#N)c(-c2ccc(OC)c(OC)c2)c1C,5,0,2,10,0,17,0,0,0,2,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5,1,44.678694302661,0.160832148167327,0.160832148167327,297.358
test_2064,267,CC(NC(=O)Nc1ccccc1)C(c1cccs1)N1CCOCC1,5,0,0,9,2,21,0,0,0,2,0,7,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,4,2,41.6156988493236,0.319008440531857,0.319008440531857,345.468
test_2060,277,O=S(=O)(NCc1ccccc1)c1cccc2cccnc12,1,0,2,15,0,13,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,1,48.5101586726861,0.242540423974607,0.242540423974607,298.367
test_206,262,c1cc2c3cocc3c3c(cnc4cc(-c5cccc6ccccc56)c5cocc5c34)c2[nH]1,1,0,4,31,0,15,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3,1,40.7235956489788,0.165946541884126,0.165946541884126,424.459
test_2058,280,OC(C#CCN1CCCC1)c1ccccc1,6,0,0,6,0,16,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,1,50.0173674037145,0.212268084604333,0.212268084604333,215.296
test_2056,289,Cc1cc(C)nc(Oc2ccc([N+](=O)[O-])cc2)n1,2,0,4,8,0,11,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0,53.4935129650585,0.321880686962348,0.321880686962348,245.238
test_2054,276,CSc1nc(N)nc(SCC(=O)c2ccccc2)c1C#N,3,0,4,8,0,10,0,0,0,2,0,1,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7,1,50.0173674037145,0.221720311391736,0.221720311391736,316.411
test_2052,277,CN(C)C(=O)N1CCC(C(=O)NCc2ccccc2)CC1,6,0,0,6,0,22,0,0,0,1,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,1,43.0677998877017,0.318976696052375,0.318976696052375,289.379
test_2050,299,Cn1c(=O)n(C)c2cc(C(N)=O)ccc21,1,0,4,6,0,9,0,0,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,1,56.618966450894,0.328069425747039,0.328069425747039,205.217
test_2048,265,O=C(NCCN1CCOCC1)c1ccc2c(c1)ncn2C1CCCCC1,10,0,4,6,0,27,0,0,0,1,0,6,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,5,1,38.7171448356258,0.250904991334413,0.250904991334413,356.47
test_2046,302,Cc1ccc2cccc(O)c2[n+]1[O-],1,0,2,9,0,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,1,61.7572976694652,0.29340651612847,0.29340651612847,175.187
test_2044,288,CCCc1ccc(C(=O)CCC(=O)O)cc1,7,0,0,6,0,15,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,1,50.824145953195,0.303302383786199,0.303302383786199,220.268
test_2042,283,Cc1nn(-c2ccccc2)c(Cl)c1C(=O)NCC(=O)O,3,0,2,8,0,10,0,0,0,1,0,3,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,2,50.824145953195,0.322480574079428,0.322480574079428,293.71
test_2040,278,O=C(Nc1ncnc2c1CCC2)C12CC3CC(CC(C3)C1)C2,17,0,4,2,0,22,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,1,42.5674437751975,0.231282557176205,0.231282557176205,297.401999999999
test_204,259,c1cc2c3cocc3c3c(c4c[nH]cc4c4cc(-c5nccc6nsnc56)c5nsnc5c34)c2o1,1,0,8,26,0,9,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,9,1,42.5674437751975,0.165355509370558,0.165355509370558,490.529
test_2038,309,CC(NC(=O)Nc1cccnc1)(C(F)(F)F)C(F)(F)F,3,0,2,4,0,7,0,0,0,2,0,4,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,2,53.4935129650585,0.419752450038818,0.31618826630323,301.19
test_2036,278,CC(=O)c1cccc(-n2nnnc2SCC(=O)N2CCCC2)c1,6,0,2,6,0,17,0,0,0,0,0,4,0,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,7,0,45.2560747165196,0.232548349143104,0.232548349143104,331.401
test_2034,295,c1coc(CNc2ncnc3nc[nH]c23)c1,1,0,8,5,0,7,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,2,57.7855529932362,0.182248741430132,0.182248741430132,215.216
test_2032,277,COc1ccc(NC(=O)COC(=O)c2ccncc2)c(OC)c1,2,0,2,10,0,15,0,0,0,1,0,2,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6,1,45.8558219653634,0.338243983759045,0.338243983759045,316.313
test_2030,295,COc1ccc(S(C)(=O)=O)cc1S(C)(=O)=O,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,54.4785954159051,0.17871856196877,0.17871856196877,264.324
test_2028,280,O=C(CCC1CCCCC1)NNC(=O)c1cnccn1,10,0,4,2,0,18,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,2,45.2560747165196,0.289365150334073,0.2732744523911,276.34
test_2026,272,CCSc1nnc2c(n1)OC1(CCCC1)Nc1ccccc1-2,7,0,4,7,0,17,0,0,0,1,0,2,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6,1,45.2560747165196,0.24681381474299,0.24681381474299,314.414
test_2024,274,O=C(NC1CCCCC1)c1ccc(CN2CCOCC2)cc1,10,0,0,6,0,25,0,0,0,1,0,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,1,41.1625844564415,0.250993077802945,0.250993077802945,302.417999999999
test_2022,276,CCC1CCc2c(sc3ncnc(N4CCOCC4)c23)C1,9,0,4,4,2,21,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,5,0,44.1223308885633,0.14071616085198,0.14071616085198,303.431
test_2020,274,Brc1ccc(CN2CCSCC2)cc1,3,0,0,6,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,54.4785954159051,0.063470221483777,0.063470221483777,272.211
test_202,263,c1cc2c3cocc3c3cc4cc(-c5ccccn5)c5cocc5c4cc3c2s1,1,0,2,26,2,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,0,44.1223308885633,0.10503207396448,0.10503207396448,391.451
test_2018,272,O=C(NCCc1ccc2c(c1)OCCO2)c1cc2ccccc2o1,4,0,0,14,0,16,0,0,0,1,2,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,1,44.678694302661,0.286547361746478,0.286547361746478,323.348
test_2016,261,NC(Cc1ccccc1)c1nnc2sc(SCc3ccccc3)nn12,4,0,5,12,2,15,0,0,0,2,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,7,1,44.1223308885633,0.235009737377903,0.235009737377903,367.503
test_2014,274,CCOC(=O)c1c(-c2ccc(Cl)cc2)cn2ccccc12,3,0,3,13,0,14,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,48.5101586726861,0.340456808809725,0.340456808809725,299.757
test_2012,276,CC(C)c1nc(SCC(=O)NCc2ccccc2)n[nH]1,5,0,4,6,0,16,0,0,0,2,0,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,2,46.4794101517314,0.230246319123231,0.230246319123231,290.392
test_2010,270,CCCCOc1ccc(-c2ncc(C(=O)OCC)c(N)n2)cc1,6,0,4,8,0,19,0,0,0,2,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,6,1,43.0677998877017,0.342981440986793,0.342981440986793,315.373
test_2008,273,Cc1ccc(C)c(SCC(=O)Nc2cccnc2Cl)c1,3,0,2,10,0,14,0,0,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,1,48.5101586726861,0.234319193734982,0.234319193734982,306.818
test_2006,282,Cc1cccc2cc(COC(=O)c3ccco3)c(=O)[nH]c12,3,0,2,12,0,12,0,0,0,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,1,49.2469162947495,0.374048617851158,0.374048617851158,283.283
test_2004,272,O=C(NCCc1ccccc1F)C1CSC2c3ccccc3C(=O)N12,6,0,0,12,0,16,0,0,0,1,0,5,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,1,44.1223308885633,0.255630563546775,0.255630563546775,356.422
test_2002,280,Cc1ccc(NC(=O)C2CCCN(c3ncccn3)C2)cc1F,6,0,4,8,0,18,0,0,0,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,1,44.1223308885633,0.228776164495491,0.228776164495491,314.364
test_2000,268,CCN(CC#CCC1(O)c2ccccc2-c2ccccc21)CCO,8,0,0,12,0,21,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,2,41.6156988493236,0.211904540011706,0.211904540011706,321.42
test_200,264,c1cc2c3cocc3c3c4ccc(cc4oc3c2o1)-c1scc2sccc12,1,0,0,22,4,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5,0,47.1284527306731,0.17878497449227,0.17878497449227,386.453
test_20,263,C1c2cc([nH]c2-c2[nH]c3C=C[SiH2]c3c12)-c1cccc2c[nH]cc12,5,1,6,14,0,10,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,3,46.4794101517314,0.166609763995771,0.166609763995771,313.436
test_2,267,C1c2ccc3ccccc3c2-c2[nH]c3cc(cnc3c12)-c1cccnc1,4,0,6,21,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,1,44.678694302661,0.166612513833686,0.166612513833686,333.394
test_1998,281,Cc1ccc(S(=O)(=O)NC(=O)Nn2c(C)nnc2C)cc1,3,0,4,6,0,13,0,0,0,2,0,2,0,0,0,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6,2,47.8047198931139,0.347391197787237,0.245809364586202,309.351
test_1996,279,COCCCNc1ncnc2c1[nH]c1ccccc12,2,0,6,9,0,14,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,2,48.5101586726861,0.166731266570013,0.166731266570013,256.309
test_1994,278,Cc1cc(N2CCOCC2)n2nc(-c3cccc(F)c3)cc2n1,4,0,5,10,0,17,0,0,0,0,0,3,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,45.2560747165196,0.157715547962124,0.157715547962124,312.348
test_1992,277,CCn1c(CSc2nccn2C)nc2cc(C(=O)O)ccc21,3,0,8,7,0,15,0,0,0,0,0,2,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,1,46.4794101517314,0.335260785556574,0.335260785556574,316.386
test_1990,260,[SiH2]1cccc1-c1[SiH2]c(cc1)-c1ccc(cn1)-c1cccc2nsnc12,5,4,4,10,0,11,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,0,45.2560747165196,0.112163359037114,0.112163359037114,373.589
test_1988,259,[SiH2]1c(ccc1-c1scc2sccc12)-c1ccc(s1)-c1ccco1,4,2,0,11,6,10,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,0,48.5101586726861,0.143314310925273,0.143314310925273,368.58
test_1986,255,[SiH2]1c(ccc1-c1sc(-c2scc3ccoc23)c2nccnc12)-c1scc2[nH]ccc12,4,2,6,14,6,10,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6,1,43.5857457688057,0.165952469693455,0.165952469693455,459.653
test_1984,260,[SiH2]1cccc1-c1sc(-c2cnc(-c3cccs3)c3nsnc23)c2occc12,4,2,4,12,4,9,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,0,46.4794101517314,0.152698559458932,0.152698559458932,421.604
test_1982,256,[SiH2]1c(ccc1-c1scc2cc[nH]c12)-c1sc(-c2cccs2)c2occc12,4,2,2,13,6,10,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,1,45.8558219653634,0.165972813208471,0.165972813208471,407.617
test_1980,259,[SiH2]1cccc1-c1sc(-c2ccc(s2)-c2cncs2)c2cc[nH]c12,4,2,4,9,6,9,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,1,48.5101586726861,0.16597316579544,0.16597316579544,368.584
test_198,261,c1cc2c3cocc3c3c4ccc(cc4c4cscc4c3c2[nH]1)-c1ccccn1,1,0,4,26,2,13,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,1,43.5857457688057,0.16594601643293,0.16594601643293,390.467
test_1978,260,[SiH2]1cccc1-c1sc(-c2ccc(nc2)-c2scc3ccoc23)c2occc12,4,2,2,14,4,11,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,45.2560747165196,0.153520303381859,0.153520303381859,403.56
test_1976,248,[SiH2]1cccc1-c1sc(-c2ccc(-c3cccc4cscc34)c3cscc23)c2sccc12,4,2,0,21,8,14,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,4,0,41.6156988493236,0.080168248470824,0.080168248470824,484.768
test_1974,257,[SiH2]1c(ccc1-c1ncc(-c2scc3occc23)c2nsnc12)-c1cccc2cocc12,4,2,4,17,2,11,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7,0,43.0677998877017,0.144678681268161,0.144678681268161,455.596
test_1972,261,[SiH2]1c(ccc1-c1nccc2nsnc12)-c1ccc(-c2ccco2)c2c[nH]cc12,4,2,6,15,0,11,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,5,1,44.1223308885633,0.165355501882268,0.165355501882268,398.523
